Zoogeography,noun,The study or description of the geographical distribution of animals.
Zoogeographical,adjective,Of or pertaining to zoography.
Zoogloea,noun,A colony or mass of bacteria imbedded in a viscous gelatinous substance. The zoogloea is characteristic of a transitory stage through which rapidly multiplying bacteria pass in the course of their evolution. Also used adjectively.
Zoographer,noun,"One who describes animals, their forms and habits."""
Zoographic,adjective,Alt. of Zoographical
Zoographical,adjective,Of or pertaining to the description of animals.
Zoographist,noun,A zoographer.
Zoography,noun,"A description of animals, their forms and habits."""
Zooid,adjective,"Pertaining to, or resembling, an animal."""
Zooid,noun,"An organic body or cell having locomotion, as a spermatic cell or spermatozooid."""
Zooid,noun,"An animal in one of its inferior stages of development, as one of the intermediate forms in alternate generation."""
Zooid,noun,"One of the individual animals in a composite group, as of Anthozoa, Hydroidea, and Bryozoa; -- sometimes restricted to those individuals in which the mouth and digestive organs are not developed."""
Zooidal,adjective,"Of or pertaining to a zooid; as, a zooidal form."""
Zoolatry,noun,The worship of animals.
Zoologer,noun,A zoologist.
Zoological,adjective,"Of or pertaining to zoology, or the science of animals."""
Zoologically,verb,In a zoological manner; according to the principles of zoology.
Zoologist,noun,One who is well versed in zoology.
Zoologies,unknown,of Zoology
Zoology,noun,"That part of biology which relates to the animal kingdom, including the structure, embryology, evolution, classification, habits, and distribution of all animals, both living and extinct."""
Zoology,noun,A treatise on this science.
Zoomelanin,noun,A pigment giving the black color to the feathers of many birds.
Zoomorphic,adjective,Of or pertaining to zoomorphism.
Zoomorphism,noun,The transformation of men into beasts.
Zoomorphism,noun,"The quality of representing or using animal forms; as, zoomorphism in ornament."""
Zoomorphism,noun,"The representation of God, or of gods, in the form, or with the attributes, of the lower animals."""
Zoa,unknown,of Zoon
Zoon,noun,An animal which is the sole product of a single egg; -- opposed to zooid.
Zoon,noun,Any one of the perfectly developed individuals of a compound animal.
Zoonic,adjective,Of or pertaining to animals; obtained from animal substances.
Zoonite,noun,One of the segments of the body of an articulate animal.
Zoonite,noun,One of the theoretic transverse divisions of any segmented animal.
Zoonomy,noun,"The laws of animal life, or the science which treats of the phenomena of animal life, their causes and relations."""
Zoonule,noun,Same as Zoonite.
Zoopathology,noun,Animal pathology.
Zoophaga,noun,An artificial group comprising various carnivorous and insectivorous animals.
Zoophagan,noun,A animal that feeds on animal food.
Zoophagous,adjective,Feeding on animals.
Zoophilist,noun,A lover of animals.
Zoophily,noun,Love of animals.
Zoophite,noun,A zoophyte.
Zoophoric,adjective,"Bearing or supporting the figure of an animal; as, a zoophoric column."""
Zoophorous,noun,The part between the architrave and cornice; the frieze; -- so called from the figures of animals carved upon it.
Zoophyta,noun,"An extensive artificial and heterogeneous group of animals, formerly adopted by many zoologists. It included the c/lenterates, echinoderms, sponges, Bryozoa, Protozoa, etc."""
Zoophyte,verb,"Any one of numerous species of invertebrate animals which more or less resemble plants in appearance, or mode of growth, as the corals, gorgonians, sea anemones, hydroids, bryozoans, sponges, etc., especially any of those that form compound colonies having a branched or treelike form, as many corals and hydroids."""
Zoophyte,verb,Any one of the Zoophyta.
Zoophytic,adjective,Alt. of Zoophytical
Zoophytical,adjective,Of or pertaining to zoophytes.
Zoophytoid,adjective,"Pertaining to, or resembling, a zoophyte."""
Zoophytological,adjective,"Of or pertaining to zoophytology; as, zoophytological observations."""
Zoophytology,noun,The natural history zoophytes.
Zoopraxiscope,noun,"An instrument similar to, or the same as, the, the phenakistoscope, by means of which pictures projected upon a screen are made to exhibit the natural movements of animals, and the like."""
Zoopsychology,noun,Animal psychology.
Zoosperm,noun,One of the spermatic particles; spermatozoid.
-sporangia,unknown,of Zoosporangium
Zoosporangium,noun,"A spore, or conceptacle containing zoospores."""
Zoospore,noun,"A spore provided with one or more slender cilia, by the vibration of which it swims in the water. Zoospores are produced by many green, and by some olive-brown, algae. In certain species they are divided into the larger macrozoospores and the smaller microzoospores. Called also sporozoid, and swarmspore."""
Zoospore,noun,See Swarmspore.
Zoosporic,adjective,Of or pertaining to zoospores; of the nature of zoospores.
Zootic,adjective,Containing the remains of organized bodies; -- said of rock or soil.
Zootomical,adjective,Of or pertaining to zootomy.
Zootomist,noun,"One who dissects animals, or is skilled in zootomy."""
Zootomy,noun,The dissection or the anatomy of animals; -- distinguished from androtomy.
Zootrophic,adjective,Of or pertaining to the nourishment of animals.
Zoozoo,noun,The wood pigeon.
Zope,noun,A European fresh-water bream (Abramis ballerus).
Zopilote,noun,"The urubu, or American black vulture."""
Zoril,noun,Same as Zorilla.
Zorilla,noun,Either one of two species of small African carnivores of the genus Ictonyx allied to the weasels and skunks.
Zoroastrian,adjective,"Of or pertaining to Zoroaster, or his religious system."""
Zoroastrian,noun,A follower of Zoroaster; one who accepts Zoroastrianism.
Zoroastrianism,noun,"The religious system of Zoroaster, the legislator and prophet of the ancient Persians, which was the national faith of Persia; mazdeism. The system presupposes a good spirit (Ormuzd) and an opposing evil spirit (Ahriman). Cf. Fire worship, under Fire, and Parsee."""
Zoroastrism,noun,Same as Zoroastrianism.
Zoster,noun,Shingles.
Zostera,noun,"A genus of plants of the Naiadaceae, or Pondweed family. Zostera marina is commonly known as sea wrack, and eelgrass."""
Zosterops,noun,A genus of birds that comprises the white-eyes. See White-eye.
Zouave,noun,"One of an active and hardy body of soldiers in the French service, originally Arabs, but now composed of Frenchmen who wear the Arab dress."""
Zouave,noun,"Hence, one of a body of soldiers who adopt the dress and drill of the Zouaves, as was done by a number of volunteer regiments in the army of the United States in the Civil War, 1861-65."""
Zounds,unknown,"An exclamation formerly used as an oath, and an expression of anger or wonder."""
Zoutch,verb,"To stew, as flounders, eels, etc., with just enough or liquid to cover them."""
Zubr,noun,The aurochs.
Zuche,noun,A stump of a tree.
Zuchetto,noun,"A skullcap covering the tonsure, worn under the berretta. The pope's is white; a cardinal's red; a bishop's purple; a priest's black."""
Zufolo,noun,"A little flute or flageolet, especially that which is used to teach birds."""
Zuisin,noun,The American widgeon.
Zulus,noun,"The most important tribe belonging to the Kaffir race. They inhabit a region on the southeast coast of Africa, but formerly occupied a much more extensive country. They are noted for their warlike disposition, courage, and military skill."""
Zumbooruk,noun,"A small cannon supported by a swiveled rest on the back of a camel, whence it is fired, -- used in the East."""
Zumic,noun,Alt. of Zumometer
Zumological,noun,Alt. of Zumometer
Zumology,noun,Alt. of Zumometer
Zumometer,noun,"See Zymic, Zymological, etc."""
Zu/is,noun,"A tribe of Pueblo Indians occupying a village in New Mexico, on the Zu/i River."""
